word,frequency
kneus,1.0
knijpen,1.0
knippe,1.0
knippen,1.0
knoppen,1.0
knuffelt,1.0
knuffelxx,1.0
ko,1.0
kobus,1.0
koek,1.0
koeken,1.0
koekjekwak,1.0
koekoekt,1.0
koelkast,1.0
koffieezuipnacht,1.0
koken,1.0
komende,1.0
komkommer,1.0
kompaandebocht,1.0
konden,1.0
konijnen,1.0
koningnl,1.0
konten,1.0
kontje,1.0
kookboe,1.0
kookervaring,1.0
kookstudios,1.0
kool,1.0
koopeenkoenl,1.0
kop,1.0
kopen,1.0
kopoftheenl,1.0
koppen,1.0
koppijn,1.0
koppyn,1.0
kopval,1.0
koran,1.0
korea,1.0
koreas,1.0
kortetermijngeheugenerror,1.0
korthaar,1.0
korting,1.0
kortom,1.0
kostenplaatje,1.0
kotsen,1.0
kou,1.0
kouddddd,1.0
kouseband,1.0
kouuud,1.0
krabbels,1.0
kracht,1.0
kralendijk,1.0
kramen,1.0
krammersluizen,1.0
krant,1.0
kreeft,1.0
kregen,1.0
kreta,1.0
krijsend,1.0
krijt,1.0
krijtbord,1.0
kroesje,1.0
kroket,1.0
kroketjes,1.0
kroketten,1.0
kroonluchter,1.0
kruising,1.0
ksg,1.0
kuipers,1.0
kunst,1.0
kunstuur,1.0
kunstwerk,1.0
kurdomakaveli,1.0
kurt,1.0
kus,1.0
kush,1.0
kusje,1.0
kusjeeanke,1.0
kutt,1.0
kutwijven,1.0
kutzooi,1.0
kwaliteiten,1.0
kwartfinales,1.0
kweek,1.0
kweken,1.0
kwetsen,1.0
kwf,1.0
kzie,1.0
la,1.0
laatdat,1.0
laatst,1.0
lach,1.0
ladies,1.0
lag,1.0
lah,1.0
lan,1.0
lancenet,1.0
lancering,1.0
landgenoten,1.0
langetermijnverhuur,1.0
langskomen,1.0
lank,1.0
lappie,1.0
laptop,1.0
lars,1.0
las,1.0
lasvegas,1.0
laterz,1.0
lathum,1.0
laurens,1.0
laylow,1.0
leasekatten,1.0
leathergirl,1.0
leef,1.0
leeg,1.0
leek,1.0
leenstelsel,1.0
leer,1.0
leergierig,1.0
leert,1.0
leesbaar,1.0
leeuw,1.0
leg,1.0
lege,1.0
leger,1.0
leggen,1.0
legit,1.0
legt,1.0
leh,1.0
lehrer,1.0
leidt,1.0
lek,1.0
lekkere,1.0
lekkeresportdag,1.0
lekkurr,1.0
lelijiker,1.0
lelijker,1.0
lelystadse,1.0
lelz,1.0
lemmer,1.0
lenen,1.0
leon,1.0
leraar,1.0
lerra,1.0
lesbie,1.0
lessen,1.0
lesss,1.0
lesstof,1.0
letteren,1.0
letterlijk,1.0
letterlik,1.0
leuker,1.0
leukkxx,1.0
leuks,1.0
leukstehumor,1.0
leute,1.0
level,1.0
lever,1.0
lewandowski,1.0
lewe,1.0
leydy,1.0
lichaamsgerichte,1.0
lichaamssappen,1.0
lied,1.0
liedjes,1.0
lieef,1.0
lieffie,1.0
lieffies,1.0
liefstee,1.0
liep,1.0
ligge,1.0
lijf,1.0
lijk,1.0
lijst,1.0
lijstje,1.0
likers,1.0
lil,1.0
lilcinderellah,1.0
linkdedownie,1.0
links,1.0
linksom,1.0
liposuctie,1.0
lippen,1.0
lippenstift,1.0
lisa,1.0
live,1.0
livestream,1.0
lkkr,1.0
lmao,1.0
lmfao,1.0
lobi,1.0
locatie,1.0
loen,1.0
logeren,1.0
loggen,1.0
logisch,1.0
loh,1.0
lois,1.0
lokale,1.0
loodst,1.0
looool,1.0
loop,1.0
lopend,1.0
lorena,1.0
loser,1.0
loslaten,1.0
lot,1.0
loting,1.0
lqdlx,1.0
ls,1.0
lucas,1.0
lucielle,1.0
luie,1.0
luiken,1.0
luisteraars,1.0
lukt,1.0
lust,1.0
lustig,1.0
luxe,1.0
maagd,1.0
maakbaarheidsgedachte,1.0
maakte,1.0
maand,1.0
maargoed,1.0
maarssen,1.0
maart,1.0
maaskantjeeeee,1.0
mac,1.0
machine,1.0
macht,1.0
mad,1.0
maf,1.0
magazijnmedewerker,1.0
magazine,1.0
magic,1.0
mahnn,1.0
mainiacs,1.0
mainn,1.0
mainstreet,1.0
mainstreetschool,1.0
makayz,1.0
make,1.0
makers,1.0
makoto,1.0
malloten,1.0
maloten,1.0
mamas,1.0
mamm,1.0
mammmmmmmmmm,1.0
mams,1.0
managed,1.0
manager,1.0
manche,1.0
manchen,1.0
mang,1.0
maniac,1.0
manieren,1.0
manjan,1.0
mar,1.0
mara,1.0
marathon,1.0
marcovanr,1.0
mariamonatari,1.0
mariet,1.0
marja,1.0
marktwaakhond,1.0
mart,1.0
master,1.0
mastering,1.0
matras,1.0
matsloot,1.0
matthijs,1.0
maud,1.0
maureen,1.0
maurice,1.0
mauricedebruin,1.0
maxmax,1.0
maxstone,1.0
may,1.0
maybe,1.0
mbo,1.0
medelijden,1.0
medewerker,1.0
medgem,1.0
mediamarktnl,1.0
medische,1.0
meedoen,1.0
meekink,1.0
meent,1.0
meepmeepmeep,1.0
meerderheid,1.0
meerdijkreallife,1.0
meez,1.0
meg,1.0
megasessie,1.0
mehr,1.0
mei,1.0
meiddddd,1.0
meine,1.0
meiner,1.0
meisjes,1.0
meivakantie,1.0
mel,1.0
melanie,1.0
melbourne,1.0
melden,1.0
melk,1.0
memories,1.0
mening,1.0
menn,1.0
menno,1.0
mense,1.0
mensne,1.0
mer,1.0
merels,1.0
merken,1.0
meten,1.0
methode,1.0
metro,1.0
mh,1.0
mi,1.0
michielbx,1.0
middag,1.0
middeleeuwen,1.0
middelen,1.0
miepmiep,1.0
miew,1.0
mijndieriszoek,1.0
mijnlevensweg,1.0
milad,1.0
miljonair,1.0
min,1.0
mindful,1.0
mindfulness,1.0
minihartaanval,1.0
minimaal,1.0
minister,1.0
mirthe,1.0
missie,1.0
misterbram,1.0
mixen,1.0
mkb,1.0
ml,1.0
mlj,1.0
mo,1.0
moab,1.0
mob,1.0
mocro,1.0
moedeloos,1.0
moee,1.0
moeilijkste,1.0
moesten,1.0
moetdathiernoglangdurenofhoezittet,1.0
moetk,1.0
moetme,1.0
moetten,1.0
moewahahahaa,1.0
moffel,1.0
moldavirs,1.0
moltondeken,1.0
momenteel,1.0
momenten,1.0
momentje,1.0
momo,1.0
mondo,1.0
mongools,1.0
mooiboy,1.0
moooi,1.0
mopp,1.0
moppie,1.0
morfine,1.0
morfinefoutje,1.0
morgane,1.0
morgee,1.0
morgem,1.0
morgenavond,1.0
morgens,1.0
morgenvroeg,1.0
morgn,1.0
morris,1.0
moskou,1.0
moslimimmigratie,1.0
motherfuckers,1.0
motor,1.0
motte,1.0
mounir,1.0
mourinho,1.0
move,1.0
mr,1.0
mrge,1.0
msh,1.0
msn,1.0
mts,1.0
muahahahah,1.0
much,1.0
muchies,1.0
munten,1.0
murray,1.0
mushin,1.0
music,1.0
mussetstraat,1.0
muziek,1.0
muziekdocent,1.0
mw,1.0
mwoehahahaha,1.0
myn,1.0
myself,1.0
mytische,1.0
naa,1.0
naah,1.0
naarstig,1.0
naartoe,1.0
naastelkaar,1.0
nachtmerrie,1.0
nadenken,1.0
nagellak,1.0
nakijken,1.0
nancpaintart,1.0
nancy,1.0
nasischijf,1.0
nask,1.0
natuur,1.0
nbd,1.0
nbfd,1.0
ncpzr,1.0
necado,1.0
ned,1.0
neddui,1.0
nederlandse,1.0
nederlandspanje,1.0
neee,1.0
neeee,1.0
neeeeeeeeeiiiiiiiiin,1.0
neehoor,1.0
neemt,1.0
neen,1.0
neergang,1.0
neerkomen,1.0
neerslag,1.0
negatieve,1.0
neger,1.0
negeren,1.0
neh,1.0
nek,1.0
nemen,1.0
nena,1.0
nerdjes,1.0
nergens,1.0
netjes,1.0
neuk,1.0
news,1.0
newskoolfest,1.0
next,1.0
ng,1.0
ngono,1.0
nhn,1.0
nickberg,1.0
nicotine,1.0
niels,1.0
niemanden,1.0
nieteens,1.0
nietes,1.0
niett,1.0
niettebest,1.0
nieuwjaarsbijeenkomst,1.0
nieuwsflitser,1.0
nieuwsgierige,1.0
nieuwste,1.0
nieuwstwitter,1.0
nieuwsupdate,1.0
nieuwsuur,1.0
nieuwzeeland,1.0
nig,1.0
night,1.0
nikki,1.0
ning,1.0
nld,1.0
nlglive,1.0
nntn,1.0
nodds,1.0
noem,1.0
noemgeennamenoptwitter,1.0
nogniet,1.0
nolife,1.0
nondualisme,1.0
nood,1.0
nooitleuk,1.0
noordoost,1.0
noordwijk,1.0
noot,1.0
nos,1.0
notaris,1.0
notarisbarometer,1.0
notenknabbel,1.0
nousjj,1.0
nouuu,1.0
november,1.0
nr,1.0
nrd,1.0
nsonline,1.0
nt,1.0
nuf,1.0
nul,1.0
number,1.0
nur,1.0
nuweer,1.0
nºrnberg,1.0
nèt,1.0
oah,1.0
obdit,1.0
obese,1.0
obsessed,1.0
oeff,1.0
oenkoe,1.0
oeps,1.0
oeä,1.0
officieel,1.0
ofzoo,1.0
ok,1.0
okay,1.0
okeei,1.0
okeej,1.0
okii,1.0
olacaksanız,1.0
olhos,1.0
olifant,1.0
olun,1.0
omdoet,1.0
omgeving,1.0
omgg,1.0
omh,1.0
omver,1.0
onbegrijpelijk,1.0
onbeleevde,1.0
onbemande,1.0
ondanks,1.0
onderbouwing,1.0
ondernemers,1.0
ondersteund,1.0
ondertussen,1.0
onderweg,1.0
onderzoek,1.0
onderzoekers,1.0
onee,1.0
ongeluk,1.0
ongelukje,1.0
onmogelijk,1.0
onschuld,1.0
ontbijten,1.0
ontbreekt,1.0
ontmaagd,1.0
ontslagvergoedingen,1.0
ontsnapt,1.0
ontwerp,1.0
ontwikkelaars,1.0
ontwikkelingssamenwerking,1.0
onvoldoendes,1.0
onwelgevoegelijk,1.0
onwoorden,1.0
onzin,1.0
oo,1.0
oohh,1.0
oohhhh,1.0
ooke,1.0
ookeengoeiemorgen,1.0
ooowwnu,1.0
oorlog,1.0
oortmerssen,1.0
oosterhout,1.0
oosterschelde,1.0
oostvaardersdijk,1.0
oow,1.0
opbod,1.0
opbouw,1.0
opdonderen,1.0
opendoen,1.0
openen,1.0
openhartig,1.0
opening,1.0
openlab,1.0
opera,1.0
operations,1.0
operator,1.0
operators,1.0
opgebeld,1.0
opgeborgen,1.0
opgehaald,1.0
opgemaakt,1.0
opgenomen,1.0
opgeruimd,1.0
opgever,1.0
opgevuld,1.0
opgezocht,1.0
ophale,1.0
ophoudt,1.0
opiniestuk,1.0
oplade,1.0
opleveren,1.0
opluchting,1.0
opnemen,1.0
opnze,1.0
opoo,1.0
opp,1.0
oppaswerk,1.0
opsporing,1.0
opvakantie,1.0
opvakantievanaf,1.0
opvolgen,1.0
opwinding,1.0
opzetten,1.0
opzich,1.0
opzoeken,1.0
orde,1.0
ordet,1.0
oren,1.0
ortho,1.0
ot,1.0
oudere,1.0
oudheden,1.0
oudvz,1.0
outs,1.0
ov,1.0
oven,1.0
overdag,1.0
overgebracht,1.0
overheerlijke,1.0
overheid,1.0
overheidsmonopolie,1.0
overleg,1.0
overmorgen,1.0
overname,1.0
overschrijven,1.0
overstroomd,1.0
overvaller,1.0
ow,1.0
paardrijles,1.0
pain,1.0
pakket,1.0
pannenkoeken,1.0
papendal,1.0
papierbak,1.0
para,1.0
paragraaf,1.0
paranoia,1.0
parkeren,1.0
parking,1.0
parma,1.0
participatie,1.0
partijpolitieke,1.0
passen,1.0
past,1.0
patat,1.0
path,1.0
patriots,1.0
pauli,1.0
paulvandenendenl,1.0
pause,1.0
pauze,1.0
payback,1.0
pearly,1.0
pech,1.0
peisk,1.0
pennetje,1.0
peoplewhomademyyeargood,1.0
pep,1.0
pepsi,1.0
perea,1.0
peren,1.0
periode,1.0
perkamentus,1.0
persie,1.0
pervers,1.0
pesten,1.0
petra,1.0
pffff,1.0
pfffff,1.0
pfuuu,1.0
php,1.0
piemel,1.0
piept,1.0
pieter,1.0
pijnenburg,1.0
pijnlijk,1.0
pijp,1.0
pijpen,1.0
pijpt,1.0
pingen,1.0
pings,1.0
pinknatascha,1.0
pinkpop,1.0
piratenweekend,1.0
pissen,1.0
pitbull,1.0
pizza,1.0
pizzahut,1.0
pjpconsultancy,1.0
plaatje,1.0
plaatse,1.0
place,1.0
planckaert,1.0
planga,1.0
plantmateriaal,1.0
platanias,1.0
platen,1.0
platinas,1.0
playen,1.0
please,1.0
plee,1.0
pleidooi,1.0
plein,1.0
pleintje,1.0
plek,1.0
plussers,1.0
poah,1.0
podiumtijgers,1.0
poedersuiker,1.0
poepen,1.0
poetsen,1.0
politicus,1.0
politiek,1.0
politieke,1.0
polls,1.0
polo,1.0
pony,1.0
poor,1.0
pop,1.0
popo,1.0
poppen,1.0
poppenkast,1.0
popronde,1.0
populairder,1.0
porto,1.0
positieve,1.0
post,1.0
poster,1.0
postzegelbrig,1.0
potje,1.0
praktijk,1.0
presenteert,1.0
presteert,1.0
prijsvraag,1.0
prijzenzondag,1.0
prima,1.0
prinsophetwittepaard,1.0
proactiv,1.0
probeer,1.0
proberen,1.0
probleem,1.0
problematiek,1.0
procheria,1.0
product,1.0
producten,1.0
productiemedewerker,1.0
proef,1.0
profilering,1.0
profiteurs,1.0
program,1.0
promotie,1.0
prov,1.0
psssst,1.0
psychologen,1.0
psychologie,1.0
psychotic,1.0
pt,1.0
publiek,1.0
pur,1.0
pvda,1.0
pvdaraadslid,1.0
pvv,1.0
pw,1.0
pww,1.0
pyrosl,1.0
pz,1.0
på,1.0
qq,1.0
questie,1.0
quintyadidas,1.0
quiz,1.0
raad,1.0
raakt,1.0
raam,1.0
radionl,1.0
raken,1.0
raket,1.0
ram,1.0
ramadan,1.0
rambo,1.0
randstad,1.0
ranja,1.0
rap,1.0
rapper,1.0
rapporten,1.0
rapt,1.0
re,1.0
reacties,1.0
reageerde,1.0
real,1.0
realiteit,1.0
recalcitrant,1.0
recalcitrante,1.0
recente,1.0
receptuur,1.0
recht,1.0
rechtsom,1.0
reclame,1.0
reed,1.0
reel,1.0
regenen,1.0
regenwoud,1.0
regering,1.0
regionen,1.0
regor,1.0
reis,1.0
reisindustrie,1.0
rekeningen,1.0
ren,1.0
rentals,1.0
rep,1.0
republiek,1.0
respectloos,1.0
retweets,1.0
rezas,1.0
reële,1.0
rgv,1.0
ri,1.0
ribeiro,1.0
ricardo,1.0
rick,1.0
riera,1.0
riet,1.0
right,1.0
rii,1.0
rijksmuseum,1.0
rijn,1.0
rijnweek,1.0
ring,1.0
riskantegrappen,1.0
rk,1.0
robbert,1.0
robhero,1.0
robinstuivenbe,1.0
rock,1.0
rode,1.0
roemenen,1.0
roept,1.0
roer,1.0
roggebotsluis,1.0
rolin,1.0
romcom,1.0
ronddraaien,1.0
rondkomen,1.0
rondreed,1.0
rook,1.0
roosendaal,1.0
rory,1.0
rossen,1.0
roti,1.0
rowan,1.0
rowling,1.0
rozewolk,1.0
rrrrrrrrrrrr,1.0
rtbinnensec,1.0
rtl,1.0
rubennafca,1.0
rubyann,1.0
rucolapesto,1.0
ruikt,1.0
ruimen,1.0
ruimte,1.0
rusland,1.0
rust,1.0
ruzies,1.0
rwina,1.0
ryan,1.0
sa,1.0
safie,1.0
saidubby,1.0
salvador,1.0
sambeek,1.0
same,1.0
samen,1.0
samenvatting,1.0
san,1.0
sana,1.0
sang,1.0
sanne,1.0
sanoma,1.0
santana,1.0
sar,1.0
sara,1.0
sarai,1.0
sarcastisch,1.0
sav,1.0
save,1.0
savonds,1.0
saxofoon,1.0
saçma,1.0
scdl,1.0
schaaktoernooi,1.0
schaar,1.0
schaatser,1.0
schakel,1.0
schakelen,1.0
schali,1.0
schaliegas,1.0
schaliegasvrij,1.0
schamen,1.0
schandpaal,1.0
schapen,1.0
schappen,1.0
schat,1.0
schatjes,1.0
schatjje,1.0
schatjuuu,1.0
schattig,1.0
scheermesjes,1.0
scheffer,1.0
scheidsrechter,1.0
scheikunde,1.0
scheinheilige,1.0
scheldwoord,1.0
scherm,1.0
scheveningen,1.0
schiet,1.0
schilderen,1.0
schilderij,1.0
schiphol,1.0
schmilv,1.0
schoenen,1.0
schommel,1.0
schoolbesturen,1.0
schoolgaande,1.0
schoolging,1.0
schouderblessure,1.0
schreef,1.0
schrijf,1.0
schrijven,1.0
schrok,1.0
schuift,1.0
schumacher,1.0
schunck,1.0
scooter,1.0
scoren,1.0
script,1.0
scroller,1.0
se,1.0
seconde,1.0
seconden,1.0
sectorraad,1.0
securelink,1.0
security,1.0
sehr,1.0
selectie,1.0
sem,1.0
semester,1.0
senseo,1.0
serius,1.0
servertour,1.0
services,1.0
seven,1.0
sex,1.0
sexy,1.0
sexyness,1.0
sfeer,1.0
sgat,1.0
sgool,1.0
shakkiebu,1.0
shaquille,1.0
shemale,1.0
shen,1.0
shhvlezing,1.0
shine,1.0
shirt,1.0
shitt,1.0
shitzooi,1.0
shoppen,1.0
shouts,1.0
show,1.0
showeren,1.0
shownieuws,1.0
shttt,1.0
shuffle,1.0
shy,1.0
si,1.0
sich,1.0
sieht,1.0
siem,1.0
sillywoman,1.0
sin,1.0
sip,1.0
sirius,1.0
siss,1.0
situatie,1.0
sitzreihe,1.0
sjoesjes,1.0
sjonnie,1.0
sjownieuws,1.0
skip,1.0
sla,1.0
slaaaaaplekkahh,1.0
slaapje,1.0
slachtoffer,1.0
slang,1.0
slap,1.0
slapenn,1.0
slechte,1.0
slechts,1.0
slechtste,1.0
sleepinn,1.0
slice,1.0
sliedrecht,1.0
sliep,1.0
sliepen,1.0
slikt,1.0
slimme,1.0
slimmerd,1.0
sloom,1.0
slot,1.0
sloterdijk,1.0
sluipen,1.0
sluit,1.0
slvh,1.0
smeets,1.0
smerig,1.0
smit,1.0
smoesjes,1.0
smoke,1.0
smokko,1.0
sms,1.0
smsen,1.0
snap,1.0
snaps,1.0
snapt,1.0
sneek,1.0
snell,1.0
sneller,1.0
snellll,1.0
snoepie,1.0
social,1.0
soep,1.0
somatic,1.0
sonic,1.0
sonnenbrille,1.0
sonsbeek,1.0
sonst,1.0
sooi,1.0
sow,1.0
spaar,1.0
spaced,1.0
spannend,1.0
spanning,1.0
speeksel,1.0
spel,1.0
speler,1.0
spelletje,1.0
spelletjesmaker,1.0
sperma,1.0
spiekbriefje,1.0
spinnen,1.0
spirit,1.0
spitsbergen,1.0
spoorboog,1.0
sportam,1.0
sportverkiezinges,1.0
sportvoedingsconferentie,1.0
sporza,1.0
sprak,1.0
spreej,1.0
spreken,1.0
spreker,1.0
sprekers,1.0
sprint,1.0
sprinter,1.0
spul,1.0
spullen,1.0
srry,1.0
sslaapp,1.0
sss,1.0
staalbedrijf,1.0
staande,1.0
staar,1.0
staatshoofd,1.0
stad,1.0
stage,1.0
stalken,1.0
stalker,1.0
star,1.0
startpagina,1.0
startproblemen,1.0
stas,1.0
steht,1.0
stekelenburg,1.0
stelend,1.0
stella,1.0
stenen,1.0
ster,1.0
stereotype,1.0
sterker,1.0
sterren,1.0
sterrenbeeld,1.0
steun,1.0
steunen,1.0
stevie,1.0
stevig,1.0
stichting,1.0
stick,1.0
stickypanties,1.0
stiekem,1.0
stil,1.0
stipjes,1.0
stoer,1.0
stoere,1.0
stofzuigen,1.0
stom,1.0
stomste,1.0
stopt,1.0
stout,1.0
strandje,1.0
straten,1.0
stresst,1.0
string,1.0
stromae,1.0
stront,1.0
struikje,1.0
studeren,1.0
studiootje,1.0
stuit,1.0
stuitten,1.0
stukje,1.0
stuwt,1.0
style,1.0
styltang,1.0
subsidiepingelaar,1.0
subway,1.0
succesvol,1.0
sundayeve,1.0
superdag,1.0
supergero,1.0
supersimpel,1.0
superstar,1.0
superverbrander,1.0
supervisor,1.0
supporten,1.0
supporters,1.0
supriyadididi,1.0
sure,1.0
surinamer,1.0
swa,1.0
swag,1.0
sweetgirlxox,1.0
sy,1.0
symfony,1.0
synchroonkijken,1.0
syndroom,1.0
synoniem,1.0
sıradan,1.0
taalgebruik,1.0
taart,1.0
tafel,1.0
taferelen,1.0
tamara,1.0
tanning,1.0
tape,1.0
tapijt,1.0
tarwegras,1.0
tarwegrassap,1.0
tas,1.0
tatt,1.0
tausende,1.0
taylan,1.0
tcare,1.0
tdejong,1.0
tdj,1.0
technicus,1.0
techniek,1.0
teefslap,1.0
tege,1.0
tegemoet,1.0
tegenover,1.0
tegenstanders,1.0
tegenwoordig,1.0
teken,1.0
tekenen,1.0
tekent,1.0
tekst,1.0
telaat,1.0
telefoongesprek,1.0
telegraafnl,1.0
televisie,1.0
temperatuur,1.0
ten,1.0
tennis,1.0
tentamens,1.0
terecht,1.0
term,1.0
terneuzen,1.0
terras,1.0
terrecht,1.0
terrein,1.0
terrorist,1.0
teruggezet,1.0
terughalen,1.0
terugkijken,1.0
tess,1.0
test,1.0
tetep,1.0
tevens,1.0
tfoe,1.0
tfoee,1.0
tga,1.0
thaiboks,1.0
thank,1.0
thanks,1.0
that,1.0
thema,1.0
themesong,1.0
themuppets,1.0
thong,1.0
thuiss,1.0
tickets,1.0
tie,1.0
tien,1.0
tiendplein,1.0
tieneraccount,1.0
tienerbijbel,1.0
tienerswaggs,1.0
tientje,1.0
tierelier,1.0
tieten,1.0
tihd,1.0
tijden,1.0
tijdjj,1.0
til,1.0
timmm,1.0
timo,1.0
timobl,1.0
timreitsma,1.0
tinus,1.0
tiny,1.0
titel,1.0
tja,1.0
tjerk,1.0
tjil,1.0
tk,1.0
tnx,1.0
to,1.0
tochnog,1.0
toegang,1.0
toegedekt,1.0
toegeven,1.0
toegeworpen,1.0
toekijken,1.0
toekomst,1.0
toelaten,1.0
toepassing,1.0
toestel,1.0
toetieüòò,1.0
toetsen,1.0
toevallig,1.0
toeverlaat,1.0
toffe,1.0
tog,1.0
togal,1.0
tombeek,1.0
tong,1.0
topmop,1.0
toppie,1.0
totaal,1.0
totdat,1.0
tour,1.0
traan,1.0
trading,1.0
trafohuisje,1.0
training,1.0
transfers,1.0
trap,1.0
traumaverwerking,1.0
tree,1.0
trekken,1.0
triest,1.0
trip,1.0
troep,1.0
trolley,1.0
trotse,1.0
trouwen,1.0
trouwerij,1.0
trouwste,1.0
truste,1.0
trusten,1.0
truthordare,1.0
tsbx,1.0
tschoogleraar,1.0
tsja,1.0
tuin,1.0
tuinhuisje,1.0
tuinvogeltelling,1.0
tulpen,1.0
tulpkeukens,1.0
tumblr,1.0
turken,1.0
turkije,1.0
tussenkomst,1.0
tussenstand,1.0
tv,1.0
tvk,1.0
twaalf,1.0
tweede,1.0
tweeduizend,1.0
tweette,1.0
twenterand,1.0
twerkteam,1.0
twijfel,1.0
twijfelen,1.0
twijfels,1.0
twitt,1.0
twitteren,1.0
tyd,1.0
tygo,1.0
type,1.0
types,1.0
tzu,1.0
ubn,1.0
uggs,1.0
ugh,1.0
uh,1.0
uhm,1.0
uhu,1.0
uitdeneus,1.0
uiterst,1.0
uiterste,1.0
uiteten,1.0
uitgaan,1.0
uitgedaald,1.0
uitgedaan,1.0
uitgeest,1.0
uitgesloten,1.0
uitgeven,1.0
uithaal,1.0
uithoek,1.0
uitmaken,1.0
uitnodigingen,1.0
uitpakken,1.0
uitrekken,1.0
uitslag,1.0
uitval,1.0
uitverkocht,1.0
uitvinden,1.0
uitwedstrijd,1.0
uitwedstrijden,1.0
uitzendbureau,1.0
uitzetten,1.0
und,1.0
undercover,1.0
unf,1.0
unglºckszahl,1.0
uniek,1.0
unieke,1.0
unlocken,1.0
update,1.0
uren,1.0
urgg,1.0
us,1.0
utopia,1.0
uurtjes,1.0
uynfxkk,1.0
vaagste,1.0
vaderr,1.0
vagabond,1.0
vagebond,1.0
vak,1.0
vakantietijd,1.0
vakantievierder,1.0
vakbond,1.0
valentijnsdiner,1.0
valet,1.0
vallen,1.0
vals,1.0
vanaaf,1.0
vanacht,1.0
vandaaaaaaaaag,1.0
vande,1.0
vandoor,1.0
vangen,1.0
vanje,1.0
vanochtend,1.0
vanwege,1.0
varen,1.0
varken,1.0
vastgoedtransacties,1.0
vasthoud,1.0
vaticaan,1.0
vdk,1.0
ve,1.0
vechte,1.0
veeelste,1.0
veelste,1.0
veenendaal,1.0
veetje,1.0
vegas,1.0
veilig,1.0
veiligheidstroepen,1.0
velden,1.0
vele,1.0
venlo,1.0
verander,1.0
verbaasd,1.0
verbazing,1.0
verbeek,1.0
verbetering,1.0
verdacht,1.0
verdedigen,1.0
verdediger,1.0
verdedigers,1.0
verdiend,1.0
verdikkeme,1.0
verdoe,1.0
verdrietig,1.0
verdubbelt,1.0
verduurzaming,1.0
vereenvoudigde,1.0
vereerd,1.0
vergadering,1.0
vergiftigd,1.0
vergiftiging,1.0
verhaal,1.0
verhalen,1.0
verhoudings,1.0
verjaardagscadeau,1.0
verkeerdd,1.0
verkeersongeval,1.0
verkering,1.0
verkiest,1.0
verklein,1.0
verkloot,1.0
verkocht,1.0
verkouden,1.0
verkrijgbaar,1.0
verlaat,1.0
verlaten,1.0
verlengd,1.0
verlief,1.0
verliefd,1.0
verlier,1.0
verloren,1.0
verloskunde,1.0
verlost,1.0
vermaakt,1.0
vermijden,1.0
vermits,1.0
vermoed,1.0
vermoedelijk,1.0
vermoeden,1.0
verneveling,1.0
vernieuwde,1.0
veronique,1.0
verpakking,1.0
verpest,1.0
verpesten,1.0
verplichting,1.0
verrassen,1.0
verrijking,1.0
verschil,1.0
versie,1.0
verslag,1.0
verslapen,1.0
verslikken,1.0
verspreiding,1.0
verstand,1.0
vertaald,1.0
verteld,1.0
vertelt,1.0
vertraging,1.0
vertrouw,1.0
vertrouwen,1.0
verus,1.0
verveeeeeeel,1.0
verveelend,1.0
verveelng,1.0
vervelend,1.0
vervelende,1.0
vervolgens,1.0
