word,frequency
verwaarloos,1.0
verwaarloost,1.0
verwachtingen,1.0
verwerkt,1.0
verzameld,1.0
verzend,1.0
verzenden,1.0
verzon,1.0
verzorging,1.0
vete,1.0
veten,1.0
vette,1.0
vettel,1.0
vettig,1.0
vevonederland,1.0
veéééééé,1.0
vie,1.0
vier,1.0
vijver,1.0
vine,1.0
vinger,1.0
vis,1.0
visitor,1.0
visje,1.0
vista,1.0
viva,1.0
vk,1.0
vlaams,1.0
vlaanderen,1.0
vlakbij,1.0
vlees,1.0
vlieg,1.0
vliegt,1.0
vliegtuig,1.0
vlucht,1.0
vmt,1.0
vng,1.0
vngbestuur,1.0
vochten,1.0
voedingsmiddelen,1.0
voedselbankmoerwijk,1.0
voeten,1.0
voice,1.0
volgde,1.0
volgeboekt,1.0
volkstuin,1.0
volle,1.0
volledige,1.0
vonden,1.0
voomalige,1.0
voorbeeldbericht,1.0
voorbereiden,1.0
voorbereidingen,1.0
voordat,1.0
voorgerecht,1.0
voorhand,1.0
voorkomen,1.0
voorlichting,1.0
voormij,1.0
voorseizoen,1.0
voorsprong,1.0
voorstel,1.0
voorstellen,1.0
vooruit,1.0
vooruitzicht,1.0
voorzichtige,1.0
vor,1.0
vorbeifahre,1.0
vordert,1.0
vorhin,1.0
vorige,1.0
vorm,1.0
vossig,1.0
vouw,1.0
vr,1.0
vraagt,1.0
vreetzakjee,1.0
vreugdeoord,1.0
vriendlief,1.0
vries,1.0
vriezenveenlife,1.0
vrijegeluiden,1.0
vrijheid,1.0
vrijspringen,1.0
vrolijk,1.0
vrolijke,1.0
vrou,1.0
vrouwtje,1.0
vs,1.0
vul,1.0
vuurvliegjes,1.0
vuurwerk,1.0
vvk,1.0
vw,1.0
vz,1.0
wa,1.0
waaar,1.0
waanzin,1.0
waarde,1.0
waardoor,1.0
waaren,1.0
waarmee,1.0
waarna,1.0
waarneming,1.0
waarover,1.0
waarvan,1.0
waarüòú,1.0
waauuw,1.0
wajong,1.0
wake,1.0
wakkerrrrr,1.0
wakkkeerrr,1.0
wandelgroep,1.0
wangen,1.0
wapenen,1.0
wapp,1.0
ward,1.0
ware,1.0
warme,1.0
watbedoelje,1.0
watching,1.0
wateenherrie,1.0
watersportondernemers,1.0
wats,1.0
watte,1.0
wawrinka,1.0
waxht,1.0
waxinelichthouder,1.0
wayne,1.0
wbf,1.0
weddie,1.0
wedstrijden,1.0
weeeenie,1.0
weeg,1.0
weekendje,1.0
weekendploeg,1.0
weekers,1.0
weernu,1.0
weetje,1.0
weggeklikt,1.0
wegrennen,1.0
weiü,1.0
wejowww,1.0
wela,1.0
welche,1.0
welkom,1.0
wellus,1.0
welt,1.0
welterusten,1.0
wen,1.0
werchterdagkaart,1.0
werden,1.0
werdt,1.0
wereldkampioen,1.0
werenfridus,1.0
werkbespreking,1.0
werkcarriere,1.0
werkdag,1.0
werkelijk,1.0
werkenn,1.0
werking,1.0
werkxyz,1.0
werner,1.0
wes,1.0
westervoort,1.0
westhovenplein,1.0
westkruiskade,1.0
westside,1.0
westvlamingen,1.0
whaah,1.0
whahahaha,1.0
whahhwhahwhahwhahhwhahwah,1.0
whateve,1.0
whatsappen,1.0
who,1.0
wi,1.0
wickedtof,1.0
wiel,1.0
wies,1.0
wiest,1.0
wifey,1.0
wifi,1.0
wijchen,1.0
wijk,1.0
wijst,1.0
wilders,1.0
wilhelminaweg,1.0
wimds,1.0
windrichting,1.0
winkelcentrum,1.0
winnnen,1.0
winterbanden,1.0
winterbierfestival,1.0
winterkleren,1.0
winterswijk,1.0
wintertijden,1.0
wis,1.0
wishyouwherehere,1.0
wiskund,1.0
wiskundigen,1.0
wit,1.0
witte,1.0
wjnmk,1.0
wkbestemming,1.0
wkkr,1.0
wl,1.0
wmo,1.0
wnr,1.0
woehoe,1.0
woei,1.0
woensdag,1.0
woensdagochtend,1.0
woerden,1.0
wollen,1.0
wollte,1.0
wonden,1.0
wonder,1.0
wonen,1.0
woon,1.0
woonachtig,1.0
woonkamer,1.0
woorden,1.0
woordje,1.0
worde,1.0
wordpress,1.0
work,1.0
would,1.0
wrm,1.0
ws,1.0
wwwvechtentegendezeenl,1.0
xdxdxd,1.0
xi,1.0
xjudithhh,1.0
xkusjelynn,1.0
xly,1.0
xq,1.0
xverenax,1.0
xxhouvanje,1.0
xxxxxxxxzxxxxxxxxxxxxx,1.0
y,1.0
yaa,1.0
yay,1.0
yeeh,1.0
yepjulian,1.0
yk,1.0
yok,1.0
your,1.0
youre,1.0
yoursophie,1.0
youth,1.0
yuna,1.0
yvonnejakobs,1.0
za,1.0
zaak,1.0
zacht,1.0
zahl,1.0
zak,1.0
zalig,1.0
zamwa,1.0
zaterdagavond,1.0
zecht,1.0
zee,1.0
zeeuw,1.0
zeilen,1.0
zelfgemaakte,1.0
zelfmoord,1.0
zelhem,1.0
zemelaar,1.0
zen,1.0
zes,1.0
zet,1.0
zeuren,1.0
zh,1.0
zieke,1.0
zieken,1.0
ziekte,1.0
zienswijzecaf,1.0
ziin,1.0
zijk,1.0
zijp,1.0
zijs,1.0
zijt,1.0
zingt,1.0
zip,1.0
zitteh,1.0
zl,1.0
zlatan,1.0
zn,1.0
zocht,1.0
zodanig,1.0
zoeke,1.0
zoekoppasnl,1.0
zoenen,1.0
zoetermeer,1.0
zombie,1.0
zomertijd,1.0
zondagse,1.0
zonde,1.0
zong,1.0
zoni,1.0
zonneenergie,1.0
zonneschijn,1.0
zonnetje,1.0
zonnige,1.0
zonovergoten,1.0
zoo,1.0
zooi,1.0
zooo,1.0
zora,1.0
zorg,1.0
zorglandschap,1.0
zorgloont,1.0
zorgverzeke,1.0
zovan,1.0
zovele,1.0
zover,1.0
zowel,1.0
zowiezo,1.0
zozo,1.0
zuen,1.0
zuiderzeestraatweg,1.0
zuidwesten,1.0
zuipen,1.0
zult,1.0
zusje,1.0
zuur,1.0
zwa,1.0
zwak,1.0
zwangerschaps,1.0
zwartbruin,1.0
zwarte,1.0
zweer,1.0
zwembadrand,1.0
zwemmen,1.0
zwijgen,1.0
zwinkels,1.0
zyn,1.0
zz,1.0
zzp,1.0
zzper,1.0
zzw,1.0
ºber,1.0
ºrnbergcoach,1.0
ätzend,1.0
äòajaxuit,1.0
äòik,1.0
äòt,1.0
äùdeze,1.0
äùelleboog,1.0
én,1.0
ûae,1.0
ûaeävandaag,1.0
üëå,1.0
üíüìö,1.0
üòçüòç,1.0
üòçüòçüòçüòç,1.0
üòçüòçüòçüòçüòç,1.0
üòé,1.0
üòò,1.0
üòüò,1.0
üòüòç,1.0
şey,1.0
aangifte,2.0
aanpak,2.0
aant,2.0
ach,2.0
achtig,2.0
actie,2.0
adnl,2.0
afscheid,2.0
again,2.0
ahaha,2.0
ahahahaha,2.0
ahh,2.0
ai,2.0
ajax,2.0
ak,2.0
akkoord,2.0
aktie,2.0
aku,2.0
albert,2.0
album,2.0
alsjeblieft,2.0
amro,2.0
ananas,2.0
and,2.0
antwerpen,2.0
apen,2.0
app,2.0
appel,2.0
apple,2.0
armen,2.0
asshole,2.0
ava,2.0
avondje,2.0
avonds,2.0
babbel,2.0
back,2.0
bah,2.0
bang,2.0
bb,2.0
bbm,2.0
be,2.0
bedje,2.0
begonnen,2.0
behalve,2.0
behandeld,2.0
belg,2.0
bemoeien,2.0
bende,2.0
benen,2.0
beng,2.0
bericht,2.0
betaalt,2.0
betekenen,2.0
betekent,2.0
bewolkt,2.0
bewoners,2.0
bezoek,2.0
bezoekt,2.0
bier,2.0
binnenkort,2.0
blijkt,2.0
blinde,2.0
bloed,2.0
blond,2.0
bluemonday,2.0
bo,2.0
boek,2.0
boekhuis,2.0
boo,2.0
brandevoort,2.0
brief,2.0
broek,2.0
c,2.0
cathydonks,2.0
chagrijnig,2.0
chill,2.0
chille,2.0
cigo,2.0
cijfer,2.0
cola,2.0
college,2.0
commentaar,2.0
cookies,2.0
crane,2.0
crisis,2.0
cupmaat,2.0
da,2.0
dam,2.0
damn,2.0
dansen,2.0
date,2.0
david,2.0
days,2.0
delen,2.0
deur,2.0
dicht,2.0
dick,2.0
diegene,2.0
dienst,2.0
diep,2.0
discozwemmen,2.0
diten,2.0
do,2.0
dochter,2.0
drogegrappen,2.0
droom,2.0
du,2.0
dun,2.0
duo,2.0
duur,2.0
eat,2.0
eb,2.0
ec,2.0
echte,2.0
economie,2.0
editie,2.0
eerder,2.0
eet,2.0
ef,2.0
egt,2.0
egypte,2.0
ehh,2.0
ek,2.0
elk,2.0
em,2.0
engelse,2.0
eraan,2.0
erin,2.0
ervaring,2.0
extra,2.0
face,2.0
familie,2.0
fan,2.0
fans,2.0
favoriet,2.0
feit,2.0
fietsvierdaagse,2.0
fiona,2.0
fk,2.0
follow,2.0
for,2.0
foutje,2.0
franse,2.0
ft,2.0
fuck,2.0
fut,2.0
geak,2.0
gebeten,2.0
gebeuren,2.0
gebruik,2.0
gedacht,2.0
gefeliciteerd,2.0
gegeten,2.0
gehoord,2.0
gekregen,2.0
gelezen,2.0
gelukt,2.0
gemeenten,2.0
genegeerd,2.0
geniet,2.0
genieten,2.0
gescoord,2.0
gesloten,2.0
geval,2.0
gevangenis,2.0
geweldig,2.0
geweldige,2.0
gewend,2.0
gezegt,2.0
gezet,2.0
gezien,2.0
gezond,2.0
ggz,2.0
gisteravond,2.0
goeds,2.0
goeie,2.0
goh,2.0
goodnight,2.0
grap,2.0
grapje,2.0
grolsch,2.0
groot,2.0
grote,2.0
groter,2.0
gvd,2.0
ha,2.0
hahahahaha,2.0
hahahahahaha,2.0
halve,2.0
harte,2.0
hartjes,2.0
hea,2.0
heerlen,2.0
helaas,2.0
hell,2.0
her,2.0
herkenbaar,2.0
herkent,2.0
hersteld,2.0
hetzelfde,2.0
hhahaha,2.0
hiermee,2.0
hm,2.0
hond,2.0
hooor,2.0
hopen,2.0
hulle,2.0
hy,2.0
hé,2.0
ict,2.0
idd,2.0
idee,2.0
indruk,2.0
infographic,2.0
infra,2.0
inleveren,2.0
inmiddels,2.0
ipod,2.0
ipv,2.0
jaloers,2.0
janbennink,2.0
jarig,2.0
jochie,2.0
joel,2.0
joggen,2.0
joh,2.0
jouu,2.0
jouw,2.0
juist,2.0
kaba,2.0
kabinet,2.0
kachel,2.0
kamp,2.0
kant,2.0
kantoor,2.0
kapstokken,2.0
kenjedat,2.0
kenker,2.0
kennen,2.0
kent,2.0
kiest,2.0
kiezen,2.0
klaarwakker,2.0
kleur,2.0
km,2.0
koning,2.0
koningslied,2.0
kreeg,2.0
kun,2.0
kussen,2.0
kwartier,2.0
l,2.0
lady,2.0
land,2.0
late,2.0
lauwersland,2.0
lazio,2.0
leden,2.0
leeft,2.0
leeftijd,2.0
leiders,2.0
lekkerder,2.0
lente,2.0
les,2.0
leugenaar,2.0
lezen,2.0
liefje,2.0
liefste,2.0
lieve,2.0
lig,2.0
liggen,2.0
limburg,2.0
long,2.0
loppersum,2.0
lovee,2.0
luisteren,2.0
lul,2.0
maan,2.0
maanden,2.0
main,2.0
makeup,2.0
manier,2.0
mann,2.0
manon,2.0
mb,2.0
media,2.0
mediatheek,2.0
meids,2.0
meld,2.0
melding,2.0
meteen,2.0
metharryvansunweb,2.0
minuut,2.0
miss,2.0
misselijk,2.0
missen,2.0
mist,2.0
mocht,2.0
mogelijk,2.0
moment,2.0
mond,2.0
mongool,2.0
mooiste,2.0
mop,2.0
muggen,2.0
naaktfoto,2.0
nacht,2.0
nap,2.0
natuurlijke,2.0
ncd,2.0
nederlands,2.0
neeeeee,2.0
neeh,2.0
neem,2.0
negeer,2.0
never,2.0
neymar,2.0
ngene,2.0
nice,2.0
nicht,2.0
nieuwsgierig,2.0
nigeria,2.0
nintendo,2.0
noemen,2.0
noord,2.0
oe,2.0
okee,2.0
okeee,2.0
okeoke,2.0
omw,2.0
one,2.0
ong,2.0
ongeveer,2.0
onwijs,2.0
oor,2.0
oordeel,2.0
oost,2.0
opa,2.0
opdoen,2.0
ophalen,2.0
oplader,2.0
opschieten,2.0
oranje,2.0
organisatie,2.0
origineel,2.0
ouder,2.0
overleden,2.0
pad,2.0
pakt,2.0
papa,2.0
partij,2.0
pec,2.0
perongeluk,2.0
personen,2.0
persoonlijke,2.0
ping,2.0
plaatsen,2.0
planning,2.0
po,2.0
polare,2.0
popmuziek,2.0
potions,2.0
pr,2.0
probeert,2.0
programma,2.0
ps,2.0
psv,2.0
punt,2.0
r,2.0
random,2.0
rawbestek,2.0
reactie,2.0
reageren,2.0
realiseert,2.0
red,2.0
redelijk,2.0
regelmatig,2.0
rekening,2.0
rent,2.0
rest,2.0
richting,2.0
rijden,2.0
rijdt,2.0
ronaldo,2.0
ronde,2.0
roze,2.0
rug,2.0
rugpijn,2.0
ruim,2.0
russische,2.0
scheelt,2.0
schildpad,2.0
schoon,2.0
schule,2.0
scorro,2.0
sec,2.0
serieuze,2.0
server,2.0
single,2.0
situaties,2.0
slaapt,2.0
slaat,2.0
sloeg,2.0
snelheid,2.0
sommerferien,2.0
soort,2.0
sp,2.0
speciale,2.0
spoor,2.0
sportdag,2.0
springen,2.0
ss,2.0
sta,2.0
stamppot,2.0
stand,2.0
stappen,2.0
start,2.0
steekt,2.0
stellen,2.0
stelt,2.0
sterkte,2.0
stinkt,2.0
stond,2.0
stoppen,2.0
strand,2.0
sturen,2.0
stuur,2.0
su,2.0
team,2.0
telkens,2.0
tenzij,2.0
tijdens,2.0
tijdperk,2.0
tip,2.0
tips,2.0
tix,2.0
tje,2.0
toby,2.0
toezichthouder,2.0
tof,2.0
track,2.0
trainen,2.0
tranen,2.0
trots,2.0
trouwens,2.0
tweets,2.0
twexit,2.0
twinkel,2.0
uitleggen,2.0
um,2.0
uzb,2.0
vanmiddag,2.0
vanmorgen,2.0
vannacht,2.0
vanuit,2.0
vecht,2.0
veeerx,2.0
vent,2.0
veranderen,2.0
verandert,2.0
verbergen,2.0
verbrand,2.0
verdient,2.0
verdwenen,2.0
vergeet,2.0
verjaardag,2.0
verkeerd,2.0
verkeerde,2.0
verleden,2.0
versteh,2.0
vertalen,2.0
vertellen,2.0
vervangen,2.0
verwijder,2.0
verwijderd,2.0
vies,2.0
vindt,2.0
vir,2.0
vitesse,2.0
vlammen,2.0
vloer,2.0
vo,2.0
voeding,2.0
voelen,2.0
voeren,2.0
voet,2.0
voetballen,2.0
vol,2.0
volgend,2.0
volgende,2.0
volgt,2.0
volledig,2.0
voorlopig,2.0
vreemd,2.0
vrienden,2.0
vriendin,2.0
vriendje,2.0
vrouwen,2.0
vwo,2.0
w,2.0
waarbij,2.0
waard,2.0
waarin,2.0
wacht,2.0
wachtwoord,2.0
water,2.0
waterrad,2.0
wee,2.0
weil,2.0
wejo,2.0
weken,2.0
welzijn,2.0
wenn,2.0
werkt,2.0
west,2.0
wilde,2.0
wind,2.0
windows,2.0
wint,2.0
with,2.0
wollah,2.0
workshop,2.0
world,2.0
wyborgh,2.0
xx,2.0
xxx,2.0
youtubevideo,2.0
zeppelin,2.0
ziekenhuis,2.0
zodat,2.0
zorgt,2.0
zouden,2.0
zuid,2.0
zuidholland,2.0
zullen,2.0
äì,2.0
äô,2.0
üò,2.0
abn,3.0
achter,3.0
achterhoek,3.0
actueel,3.0
afstand,3.0
ah,3.0
ajapsv,3.0
alsnog,3.0
an,3.0
ander,3.0
arm,3.0
arnhem,3.0
auto,3.0
baby,3.0
bank,3.0
batterij,3.0
beeld,3.0
been,3.0
belgie,3.0
benieuwd,3.0
boete,3.0
boy,3.0
brengen,3.0
broertje,3.0
btw,3.0
centraal,3.0
cijfers,3.0
club,3.0
cm,3.0
dagje,3.0
dankje,3.0
deed,3.0
den,3.0
doei,3.0
dom,3.0
drie,3.0
dromen,3.0
druk,3.0
effe,3.0
eg,3.0
ene,3.0
engels,3.0
erger,3.0
ermee,3.0
erover,3.0
ervoor,3.0
euro,3.0
februari,3.0
filmpje,3.0
fissa,3.0
flikkeren,3.0
game,3.0
gebruiken,3.0
gegeven,3.0
geile,3.0
geld,3.0
geloof,3.0
gesprek,3.0
gevoelens,3.0
geworden,3.0
gn,3.0
goedemorgen,3.0
got,3.0
graden,3.0
gratis,3.0
groenlinks,3.0
guten,3.0
haal,3.0
hadden,3.0
hahah,3.0
hallo,3.0
harde,3.0
hart,3.0
heelherkenbaar,3.0
heerlijk,3.0
heet,3.0
heks,3.0
help,3.0
hoeft,3.0
hoeveel,3.0
hoezo,3.0
hoi,3.0
hoofd,3.0
hoort,3.0
houden,3.0
idk,3.0
ie,3.0
iedere,3.0
ikke,3.0
ineens,3.0
interessant,3.0
jaaa,3.0
jammer,3.0
jaren,3.0
jawel,3.0
jayjay,3.0
jijbenthet,3.0
jood,3.0
julian,3.0
kerk,3.0
kill,3.0
kkr,3.0
kleine,3.0
kort,3.0
kutwijf,3.0
langer,3.0
langs,3.0
last,3.0
levert,3.0
liever,3.0
life,3.0
like,3.0
link,3.0
lip,3.0
luister,3.0
luistert,3.0
maandag,3.0
makkelijk,3.0
mannen,3.0
marketing,3.0
meeste,3.0
mens,3.0
mezelf,3.0
mike,3.0
minuten,3.0
mja,3.0
moeilijk,3.0
moeite,3.0
mogen,3.0
moslim,3.0
nieuw,3.0
nogsteeds,3.0
normaal,3.0
now,3.0
on,3.0
opruimen,3.0
oude,3.0
ouwe,3.0
pak,3.0
plaats,3.0
plezier,3.0
prijs,3.0
prijzen,3.0
raadslid,3.0
rapport,3.0
reden,3.0
regio,3.0
reizen,3.0
rennen,3.0
rood,3.0
rot,3.0
rotterdam,3.0
saai,3.0
sam,3.0
seizoen,3.0
service,3.0
sinds,3.0
site,3.0
sneeuw,3.0
sociale,3.0
sowieso,3.0
speelt,3.0
ste,3.0
stem,3.0
stemmen,3.0
stop,3.0
suiker,3.0
ter,3.0
the,3.0
tis,3.0
trein,3.0
trut,3.0
tweeten,3.0
utrecht,3.0
utrfey,3.0
uurtje,3.0
v,3.0
verder,3.0
vet,3.0
video,3.0
voelt,3.0
voetbal,3.0
volgers,3.0
vooral,3.0
vragen,3.0
vroeger,3.0
vrouw,3.0
warm,3.0
weinig,3.0
weten,3.0
winnaar,3.0
winnen,3.0
winst,3.0
wou,3.0
wow,3.0
wtf,3.0
xfactor,3.0
zat,3.0
zelfde,3.0
zelfs,3.0
zingen,3.0
zoals,3.0
zoeken,3.0
zoekt,3.0
zojuist,3.0
zomaar,3.0
zometeen,3.0
zoon,3.0
zorgen,3.0
zware,3.0
zwolle,3.0
ğªќ,3.0
aandacht,4.0
anderen,4.0
as,4.0
balhaar,4.0
begint,4.0
belangrijk,4.0
beneden,4.0
boys,4.0
daarna,4.0
das,4.0
douchen,4.0
drinken,4.0
eerlijk,4.0
eerst,4.0
ei,4.0
ein,4.0
eng,4.0
enige,4.0
eruit,4.0
et,4.0
ey,4.0
fb,4.0
fc,4.0
feyenoord,4.0
fockopp,4.0
frans,4.0
gek,4.0
geleden,4.0
gelijk,4.0
geneukt,4.0
gevallen,4.0
gevoel,4.0
gevonden,4.0
gewonnen,4.0
gij,4.0
gingen,4.0
gisteren,4.0
god,4.0
goede,4.0
groep,4.0
h,4.0
hahahahah,4.0
half,4.0
hand,4.0
helpen,4.0
hmm,4.0
hoef,4.0
horen,4.0
hè,4.0
ieder,4.0
inderdaad,4.0
info,4.0
januari,4.0
jeugd,4.0
juli,4.0
ka,4.0
keek,4.0
kleren,4.0
klopt,4.0
lange,4.0
lees,4.0
lelijk,4.0
let,4.0
liedje,4.0
ligt,4.0
lol,4.0
lopen,4.0
lui,4.0
maakt,4.0
mam,4.0
mama,4.0
messi,4.0
miljard,4.0
morge,4.0
naam,4.0
naast,4.0
nederland,4.0
no,4.0
noemt,4.0
nummer,4.0
ofzo,4.0
oma,4.0
omfg,4.0
ooit,4.0
oplossing,4.0
opnieuw,4.0
pa,4.0
persoon,4.0
plan,4.0
praten,4.0
pussy,4.0
q,4.0
relatie,4.0
roken,4.0
serieus,4.0
sessie,4.0
sexdating,4.0
spanje,4.0
spelen,4.0
straat,4.0
stress,4.0
succes,4.0
teveel,4.0
tijdje,4.0
tilburg,4.0
twente,4.0
up,4.0
vader,4.0
vanaf,4.0
ver,4.0
verloten,4.0
verveel,4.0
vieze,4.0
volgen,4.0
vriend,4.0
vrij,4.0
waarheid,4.0
weekend,4.0
wekker,4.0
werk,4.0
win,4.0
wiskunde,4.0
wist,4.0
you,4.0
zag,4.0
zeer,4.0
zetten,4.0
zwaar,4.0
ç,4.0
üòç,4.0
account,5.0
b,5.0
beef,5.0
beginnen,5.0
binnen,5.0
blijf,5.0
boeken,5.0
denken,5.0
denkt,5.0
dm,5.0
duits,5.0
eigenlijk,5.0
fietsen,5.0
fijn,5.0
fijne,5.0
g,5.0
gegaan,5.0
gelukkig,5.0
genoeg,5.0
gezeik,5.0
gister,5.0
godverdomme,5.0
hard,5.0
huilen,5.0
idioot,5.0
internet,5.0
iphone,5.0
ist,5.0
jan,5.0
jezus,5.0
kanker,5.0
kans,5.0
kies,5.0
klein,5.0
klinkt,5.0
kwijt,5.0
laten,5.0
leugen,5.0
licht,5.0
loopt,5.0
malloot,5.0
meest,5.0
megool,5.0
meid,5.0
minder,5.0
misschien,5.0
mobiel,5.0
nat,5.0
natuurlijk,5.0
ni,5.0
nieuws,5.0
ogen,5.0
onder,5.0
opstaan,5.0
ouders,5.0
pakken,5.0
per,5.0
politie,5.0
prachtig,5.0
raar,5.0
rond,5.0
ruzie,5.0
sexdate,5.0
slaap,5.0
spijt,5.0
sport,5.0
stel,5.0
stuk,5.0
sukkel,5.0
terwijl,5.0
toets,5.0
topmoppen,5.0
tussen,5.0
valt,5.0
vast,5.0
vergeten,5.0
vertel,5.0
vond,5.0
vrijdag,5.0
wachten,5.0
website,5.0
wens,5.0
zegt,5.0
ziek,5.0
zitten,5.0
zondag,5.0
zoveel,5.0
alweer,6.0
amsterdam,6.0
blijven,6.0
dacht,6.0
dik,6.0
dr,6.0
elke,6.0
feestje,6.0
godsamme,6.0
godver,6.0
graag,6.0
groningen,6.0
heen,6.0
hoop,6.0
houdt,6.0
koffie,6.0
krijg,6.0
krijgen,6.0
krijgt,6.0
laatste,6.0
later,6.0
liefde,6.0
los,6.0
mooie,6.0
naffer,6.0
nigger,6.0
ochtend,6.0
opeens,6.0
pijn,6.0
praat,6.0
precies,6.0
staan,6.0
sws,6.0
top,6.0
vacature,6.0
verkloten,6.0
voel,6.0
zaterdag,6.0
zomer,6.0
äî,6.0
bedankt,7.0
bitch,7.0
blijft,7.0
boos,7.0
bus,7.0
dank,7.0
dikke,7.0
ding,7.0
eindelijk,7.0
enzo,7.0
f,7.0
fucktup,7.0
gemaakt,7.0
ging,7.0
grrr,7.0
hahahaha,7.0
haten,7.0
hel,7.0
hoer,7.0
houd,7.0
http,7.0
ich,7.0
jongens,7.0
kamer,7.0
kind,7.0
kinderen,7.0
klas,7.0
koud,7.0
kwam,7.0
lief,7.0
m,7.0
ma,7.0
moeder,7.0
poep,7.0
regen,7.0
slecht,7.0
sorry,7.0
tsss,7.0
twee,7.0
tweet,7.0
vaak,7.0
verwacht,7.0
vraag,7.0
wauw,7.0
week,7.0
welke,7.0
wereld,7.0
ziet,7.0
avond,8.0
begin,8.0
bezig,8.0
bijna,8.0
boven,8.0
ck,8.0
down,8.0
elkaar,8.0
es,8.0
film,8.0
fokkin,8.0
geef,8.0
gehad,8.0
geven,8.0
grappig,8.0
grr,8.0
gwn,8.0
i,8.0
jezelf,8.0
jongen,8.0
kak,8.0
kapot,8.0
lang,8.0
lijkt,8.0
moe,8.0
open,8.0
paar,8.0
soms,8.0
tyfus,8.0
wilt,8.0
zielig,8.0
äù,8.0
alle,9.0
beste,9.0
buiten,9.0
doet,9.0
facebook,9.0
fiets,9.0
geplaatst,9.0
gezellig,9.0
homo,9.0
jaa,9.0
klote,9.0
kunt,9.0
love,9.0
mis,9.0
moest,9.0
my,9.0
nerd,9.0
nodig,9.0
o,9.0
schatje,9.0
volgens,9.0
vroeg,9.0
waffel,9.0
werken,9.0
wijf,9.0
wijven,9.0
zeiken,9.0
brandstapel,10.0
eh,10.0
fucking,10.0
gedaan,10.0
leren,10.0
maak,10.0
moeten,10.0
niemand,10.0
nl,10.0
omg,10.0
pas,10.0
slet,10.0
sommige,10.0
staat,10.0
steeds,10.0
straks,10.0
telefoon,10.0
toe,10.0
tss,10.0
verdomd,10.0
vinden,10.0
wanneer,10.0
willen,10.0
zeg,10.0
zie,10.0
äú,10.0
bed,11.0
bek,11.0
gt,11.0
kansloos,11.0
keer,11.0
leuke,11.0
mag,11.0
motherfucker,11.0
oke,11.0
schijt,11.0
tering,11.0
zien,11.0
zoek,11.0
alleen,12.0
dagen,12.0
facking,12.0
filmen,12.0
halen,12.0
hele,12.0
irriteer,12.0
kk,12.0
komen,12.0
nie,12.0
onze,12.0
so,12.0
super,12.0
thuis,12.0
vanavond,12.0
verdomme,12.0
volg,12.0
ô,12.0
allemaal,13.0
anders,13.0
best,13.0
dingen,13.0
eerste,13.0
eigen,13.0
emo,13.0
kansloze,13.0
meisje,13.0
niks,13.0
snel,13.0
blij,14.0
eten,14.0
ken,14.0
klaar,14.0
linken,14.0
nooit,14.0
nou,14.0
pfff,14.0
retweet,14.0
tijd,14.0
vakantie,14.0
vechten,14.0
verklote,14.0
zon,14.0
e,15.0
ff,15.0
hebt,15.0
jaar,15.0
laat,15.0
n,15.0
oh,15.0
pff,15.0
zeggen,15.0
zeker,15.0
beter,16.0
d,16.0
erg,16.0
huis,16.0
mooi,16.0
terug,16.0
verneukt,16.0
vind,16.0
beetje,17.0
hahaha,17.0
he,17.0
heel,17.0
kijken,17.0
twitter,17.0
via,17.0
waarom,17.0
doe,18.0
helemaal,18.0
kijk,18.0
man,18.0
p,18.0
weg,18.0
a,19.0
foto,19.0
school,19.0
zin,19.0
dood,20.0
even,20.0
haat,20.0
nee,20.0
shit,20.0
wordt,20.0
zit,20.0
denk,21.0
hou,21.0
iedereen,21.0
leven,21.0
maken,21.0
k,22.0
word,22.0
hoor,23.0
kom,23.0
komt,23.0
amp,24.0
jou,24.0
jullie,24.0
leuk,24.0
uur,24.0
waar,24.0
bent,25.0
haha,26.0
ä,26.0
mee,27.0
net,27.0
dag,28.0
lt,28.0
nieuwe,28.0
t,28.0
vandaag,28.0
x,28.0
gewoon,29.0
hij,29.0
lekker,29.0
wakker,29.0
mn,30.0
slapen,30.0
weet,30.0
xd,30.0
goed,35.0
kut,37.0
mensen,43.0
jij,45.0
gaat,46.0
s,46.0
gaan,47.0
ga,49.0
morgen,49.0
weer,79.0
echt,87.0
url,313.0
rt,377.0
je,386.0
user,1065.0